field_1,MGRSid10,center_lon,center_lat,grid20id,Longitude,Latitude,ESy1,Location_u,Releve_are,PlantBert1,PlantBert2,SurveyID,year,FIRST_shor
129733,34TEQ06730479,21.084426100000002,44.296376100000003,34σEQ00,21.084392000000001,44.296416999999998,R1B,,100.000000000000000,R1B,V38,EVA2025_1666285,2007,continental
14590,34TEQ27086273,21.342565799999999,44.817505799999999,34σEQ13,21.342600000000001,44.817480000000003,R,3.000000000000000,10.000000000000000,U27,R1B,EVA2025_1193028,2016,continental
14589,34TEQ27096273,21.342692300000000,44.817505400000002,34σEQ13,21.342720000000000,44.817480000000003,R11,,10.000000000000000,R11,U27,EVA2025_1193027,2016,continental
116766,34TEQ28826440,21.364667399999998,44.832470999999998,34σEQ13,21.364722000000000,44.832500000000003,Q51,,25.000000000000000,Q51,T11,EVA2025_1557236,2012,continental
116721,34TEQ28846435,21.364917500000001,44.832020100000001,34σEQ13,21.364861000000001,44.832028000000001,Pf,,1.000000000000000,U26,R41,EVA2025_1557182,2012,continental
116737,34TEQ28856437,21.365045200000001,44.832199699999997,34σEQ13,21.364999999999998,44.832222000000002,Q54,,9.000000000000000,Q51,Q54,EVA2025_1557201,2012,continental
116677,34TEQ28856440,21.365046899999999,44.832469799999998,34σEQ13,21.364999999999998,44.832500000000003,Pf,,9.000000000000000,N1J,N1H,EVA2025_1557130,2012,continental
116777,34TEQ28636437,21.362262000000001,44.832208600000001,34σEQ13,21.362221999999999,44.832222000000002,Q53,,25.000000000000000,Q53,Q51,EVA2025_1557249,2012,continental
116638,34TEQ28766436,21.363906100000001,44.832113300000003,34σEQ13,21.363944000000000,44.832138999999998,Pf,,9.000000000000000,V39,V38,EVA2025_1557089,2012,continental
116639,34TEQ28766437,21.363906600000000,44.832203399999997,34σEQ13,21.363889000000000,44.832222000000002,Pf,,8.000000000000000,N1H,N1J,EVA2025_1557090,2012,continental
116631,34TEQ28826434,21.364664000000001,44.831930900000003,34σEQ13,21.364722000000000,44.831944000000000,Pd,,9.000000000000000,N1J,Q51,EVA2025_1557081,2012,continental
129662,34TEP90009183,22.125916100000001,44.174178099999999,34σEP44,22.125941999999998,44.174194000000000,R1A,,,R1A,U37,EVA2025_1664946,2003,continental
129671,34TEP90009187,22.125923000000000,44.174538099999999,34σEP44,22.125944000000000,44.174528000000002,R,,,R1A,R22,EVA2025_1664973,2003,continental
129672,34TEP90109108,22.127038200000001,44.167414600000001,34σEP44,22.127056000000000,44.167444000000003,R1A,,,R1A,U37,EVA2025_1664975,2003,continental
129652,34TEP90149138,22.127589900000000,44.170110100000002,34σEP44,22.127559999999999,44.170095000000003,R22,,,R22,R1A,EVA2025_1664923,2001,continental
129649,34TEP89909195,22.124685899999999,44.175270599999998,34σEP44,22.124630000000000,44.175230999999997,R22,,,R22,R1A,EVA2025_1664916,2001,continental
129668,34TEP89929206,22.124954899999999,44.176258300000001,34σEP44,22.124917000000000,44.176250000000003,R22,,,R1A,V38,EVA2025_1664959,2000,continental
129655,34TEP89969206,22.125455200000001,44.176253400000000,34σEP44,22.125496999999999,44.176270000000002,R,,,R1A,R22,EVA2025_1664931,2003,continental
129666,34TEP89999083,22.125619799999999,44.165177800000002,34σEP44,22.125610999999999,44.165166999999997,R1A,,,R1A,R22,EVA2025_1664955,2003,continental
129669,34TEP90349125,22.130068800000000,44.168915200000001,34σEP44,22.130082999999999,44.168889000000000,R22,,,R22,R1P,EVA2025_1664964,2001,continental
129667,34TEP90409098,22.130772700000001,44.166477399999998,34σEP44,22.130734000000000,44.166466000000000,R1A,,,R1A,R22,EVA2025_1664956,2003,continental
234613,34TEP94991900,22.175379800000002,43.517942200000000,34σEP40,22.175391999999999,43.517899999999997,R,,,T17,R55,EVA2025_541570,2007,continental
226240,34TEP99200525,22.224957400000001,43.393613199999997,34σEP40,22.225000000000001,43.393610000000002,Q24,5.000000000000000,100.000000000000000,Q24,Q53,EVA2025_496206,2002,continental
129657,34TEP90169108,22.127788599999999,44.167407200000000,34σEP44,22.127804000000001,44.167440999999997,R,,,R1A,R22,EVA2025_1664934,2003,continental
129658,34TEP90189097,22.128019800000001,44.166414600000003,34σEP44,22.128043999999999,44.166418999999998,R22,,,R22,R1A,EVA2025_1664935,2003,continental
129650,34TEP90229118,22.128556100000001,44.168300000000002,34σEP44,22.128581000000001,44.168292999999998,R22,,,R22,R1A,EVA2025_1664920,2001,continental
129656,34TEP90279091,22.129135000000002,44.165863399999999,34σEP44,22.129135999999999,44.165827999999998,R,,,R22,R1A,EVA2025_1664932,2003,continental
14621,34TEP83572370,22.034827000000000,43.561620400000002,34σEP41,22.034790000000001,43.561579999999999,R,5.000000000000000,10.000000000000000,U37,R1B,EVA2025_1193128,2016,continental
14629,34TEP87431027,22.080454899999999,43.440271699999997,34σEP40,22.080469999999998,43.440260000000002,U27,3.000000000000000,10.000000000000000,U27,U37,EVA2025_1193136,2016,continental
129654,34TEP89739202,22.122571600000001,44.175921600000002,34σEP44,22.122529000000000,44.175888999999998,R22,,,R22,R1A,EVA2025_1664930,2003,continental
129651,34TEP89759206,22.122828599999998,44.176279200000003,34σEP44,22.122872000000001,44.176268999999998,R22,,,R22,R1A,EVA2025_1664922,2001,continental
14559,34TEP83422360,22.032954600000000,43.560736900000002,34σEP41,22.033000000000001,43.560749999999999,R,5.000000000000000,10.000000000000000,U37,V15,EVA2025_1192832,2016,continental
14611,34TEP83462380,22.033480600000001,43.562533000000002,34σEP41,22.033519999999999,43.562559999999998,R1A,5.000000000000000,10.000000000000000,U37,R1A,EVA2025_1193118,2016,continental
14561,34TEP83472360,22.033573600000000,43.560731300000000,34σEP41,22.033619999999999,43.560710000000000,R,5.000000000000000,10.000000000000000,U37,R16,EVA2025_1192845,2016,continental
14562,34TEP83482359,22.033695900000001,43.560640200000002,34σEP41,22.033670000000001,43.560630000000003,U37,5.000000000000000,10.000000000000000,U37,R16,EVA2025_1192846,2016,continental
129660,34TEP89809139,22.123339500000000,44.170242100000003,34σEP44,22.123305999999999,44.170222000000003,R1A,,,R1A,R22,EVA2025_1664944,2001,continental
129664,34TEP89859102,22.123901600000000,44.166905300000003,34σEP44,22.123847999999999,44.166876999999999,R1A,,,R22,R1A,EVA2025_1664950,2003,continental
129659,34TEP89859209,22.124084499999999,44.176537000000003,34σEP44,22.124051000000001,44.176563000000002,R,,,R22,R1A,EVA2025_1664941,2001,continental
129653,34TEP89899142,22.124470200000001,44.170501000000002,34σEP44,22.124504999999999,44.170475000000003,R,,,R22,R1A,EVA2025_1664928,2003,continental
129663,34TEP89779113,22.122919899999999,44.167905300000001,34σEP44,22.122976999999999,44.167878000000002,R,,,R22,R1A,EVA2025_1664949,2003,continental
129670,34TEP89779114,22.122921600000002,44.167995400000002,34σEP44,22.122952000000002,44.167985999999999,R1A,,,R1A,R22,EVA2025_1664971,2003,continental
129661,34TEP89789142,22.123094500000001,44.170514599999997,34σEP44,22.123083000000001,44.170499999999997,R1A,,,R1A,R22,EVA2025_1664945,2001,continental
129665,34TEP89799210,22.123335800000000,44.176634300000003,34σEP44,22.123381999999999,44.176658000000003,R1A,,,R1A,R22,EVA2025_1664954,2003,continental
14554,34TEP83042459,22.028401899999999,43.569692099999997,34σEP41,22.028449999999999,43.569719999999997,R,4.000000000000000,10.000000000000000,U37,R1A,EVA2025_1192793,2016,continental
14555,34TEP83052459,22.028525699999999,43.569690899999998,34σEP41,22.028559999999999,43.569719999999997,U37,3.000000000000000,10.000000000000000,U37,U27,EVA2025_1192794,2016,continental
14615,34TEP83062407,22.028569900000001,43.565008400000004,34σEP41,22.028510000000001,43.564970000000002,R,7.000000000000000,10.000000000000000,U37,R1B,EVA2025_1193122,2016,continental
14633,34TEP83102419,22.029083499999999,43.566084300000000,34σEP41,22.029100000000000,43.566090000000003,R,13.000000000000000,10.000000000000000,U37,R1B,EVA2025_1193140,2016,continental
14634,34TEP72332711,21.896126400000000,43.593495799999999,34σEP31,21.896110000000000,43.593490000000003,R1B,5.000000000000000,10.000000000000000,R1A,U37,EVA2025_1193141,2016,continental
14565,34TEP72602730,21.899496400000000,43.595180100000000,34σEP31,21.899529999999999,43.595190000000002,R1A,5.000000000000000,10.000000000000000,R1A,U37,EVA2025_1192871,2016,continental
14566,34TEP72632730,21.899868000000001,43.595177200000002,34σEP31,21.899830000000001,43.595199999999998,R1A,3.000000000000000,10.000000000000000,R1A,U37,EVA2025_1192872,2016,continental
14647,34TEP83022394,22.028054699999998,43.563842500000000,34σEP41,22.027999999999999,43.563809999999997,R,5.000000000000000,10.000000000000000,U37,R16,EVA2025_1193154,2016,continental
14625,34TEP83282392,22.031270599999999,43.563633500000002,34σEP41,22.031330000000001,43.563609999999997,U37,5.000000000000000,10.000000000000000,U37,R1A,EVA2025_1193132,2016,continental
14620,34TEP83312392,22.031642000000002,43.563630099999997,34σEP41,22.031649999999999,43.563600000000001,U37,5.000000000000000,10.000000000000000,U37,U27,EVA2025_1193127,2016,continental
14622,34TEP83322383,22.031752000000001,43.562818700000001,34σEP41,22.031780000000001,43.562840000000001,U37,5.000000000000000,10.000000000000000,U37,R16,EVA2025_1193129,2016,continental
14560,34TEP83422359,22.032953100000000,43.560646900000002,34σEP41,22.033010000000001,43.560639999999999,R16,5.000000000000000,10.000000000000000,U37,R16,EVA2025_1192833,2016,continental
14616,34TEP83112422,22.029211900000000,43.566353200000002,34σEP41,22.029260000000001,43.566369999999999,R1A,5.000000000000000,10.000000000000000,R1A,U37,EVA2025_1193123,2016,continental
14623,34TEP83202402,22.030295500000001,43.564542699999997,34σEP41,22.030329999999999,43.564529999999998,R,5.000000000000000,10.000000000000000,U37,R16,EVA2025_1193130,2016,continental
14626,34TEP83222403,22.030544599999999,43.564630500000000,34σEP41,22.030500000000000,43.564599999999999,R,5.000000000000000,10.000000000000000,U37,U27,EVA2025_1193133,2016,continental
14627,34TEP83242395,22.030780000000000,43.563907999999998,34σEP41,22.030740000000002,43.563910000000000,R1A,20.000000000000000,10.000000000000000,U37,U27,EVA2025_1193134,2016,continental
116706,34TEQ38615841,21.488062599999999,44.778086899999998,34σEQ12,21.488056000000000,44.778055999999999,Pg,,9.000000000000000,N1J,N1H,EVA2025_1557164,2012,continental
116620,34TEQ38745838,21.489703400000000,44.777809900000001,34σEQ12,21.489722000000000,44.777777999999998,Pd,,9.000000000000000,Q52,N1H,EVA2025_1557070,2012,continental
116621,34TEQ38795838,21.490335300000002,44.777807099999997,34σEQ12,21.490278000000000,44.777777999999998,Pd,,9.000000000000000,N1H,N1J,EVA2025_1557071,2012,continental
116703,34TEQ38465844,21.486169100000001,44.778365100000002,34σEQ12,21.486111000000001,44.778333000000003,Pg,,9.000000000000000,Q52,Q51,EVA2025_1557161,2012,continental
116665,34TEQ38505838,21.486670100000001,44.777822800000003,34σEQ12,21.486667000000001,44.777777999999998,Pf,,9.000000000000000,N1H,N1J,EVA2025_1557118,2012,continental
116666,34TEQ38505839,21.486670900000000,44.777912800000003,34σEQ12,21.486694000000000,44.777943999999998,Pf,,9.000000000000000,N1H,N1J,EVA2025_1557119,2012,continental
116705,34TEQ38505841,21.486672400000000,44.778092899999997,34σEQ12,21.486667000000001,44.778055999999999,Pg,,9.000000000000000,N1H,Q51,EVA2025_1557163,2012,continental
116655,34TEQ39015835,21.493113500000000,44.777525099999998,34σEQ12,21.493055999999999,44.777500000000003,Pg,,9.000000000000000,Q51,N1J,EVA2025_1557107,2012,continental
116723,34TEQ39035835,21.493366300000002,44.777524000000000,34σEQ12,21.493333000000000,44.777500000000003,Pg,,9.000000000000000,Q51,R55,EVA2025_1557185,2012,continental
116622,34TEQ39075832,21.493869499999999,44.777251800000002,34σEQ12,21.493888999999999,44.777222000000002,Pd,,4.000000000000000,Q52,N1H,EVA2025_1557072,2012,continental
116667,34TEQ38905838,21.491725599999999,44.777801199999999,34σEQ12,21.491667000000000,44.777777999999998,Pf,,9.000000000000000,N1H,N1J,EVA2025_1557120,2012,continental
116722,34TEQ38925838,21.491978300000000,44.777800100000000,34σEQ12,21.491944000000000,44.777777999999998,Pg,,9.000000000000000,N1J,N1H,EVA2025_1557183,2012,continental
116670,34TEQ38945835,21.492228799999999,44.777528900000000,34σEQ12,21.492222000000002,44.777500000000003,Pf,,9.000000000000000,N1H,N1J,EVA2025_1557123,2012,continental
116669,34TEQ38985838,21.492736699999998,44.777796799999997,34σEQ12,21.492778000000001,44.777777999999998,Pf,,9.000000000000000,N1H,N1J,EVA2025_1557122,2012,continental
116728,34TEQ33715813,21.426113900000001,44.775814300000000,34σEQ12,21.426110999999999,44.775832999999999,Pg,,9.000000000000000,Q51,V39,EVA2025_1557191,2012,continental
116729,34TEQ33755813,21.426619400000000,44.775812400000000,34σEQ12,21.426666999999998,44.775832999999999,Pg,,9.000000000000000,Q51,V39,EVA2025_1557192,2012,continental
116753,34TEQ36105864,21.456355599999998,44.780288599999999,34σEQ12,21.456389000000001,44.780278000000003,Q51,,9.000000000000000,Q51,N1H,EVA2025_1557220,2012,continental
116739,34TEQ36105867,21.456357700000002,44.780558599999999,34σEQ12,21.456389000000001,44.780555999999997,Q51,,6.000000000000000,Q51,N1H,EVA2025_1557203,2012,continental
116727,34TEQ33585822,21.424476800000001,44.776630599999997,34σEQ12,21.424444000000001,44.776667000000003,Pg,,9.000000000000000,N1H,N1J,EVA2025_1557190,2012,continental
116674,34TEQ33625825,21.424984299999998,44.776898699999997,34σEQ12,21.425000000000001,44.776916999999997,Pf,,9.000000000000000,N1H,N1J,EVA2025_1557127,2012,continental
116726,34TEQ33645822,21.425235099999998,44.776627699999999,34σEQ12,21.425277999999999,44.776583000000002,Pg,,9.000000000000000,Q52,R55,EVA2025_1557189,2012,continental
116751,34TEQ33655813,21.425355600000000,44.775817099999998,34σEQ12,21.425416999999999,44.775832999999999,Q51,,9.000000000000000,Q51,N1H,EVA2025_1557218,2012,continental
116700,34TEQ38375850,21.485036099999999,44.778910000000003,34σEQ12,21.484999999999999,44.778888999999999,Pg,,25.000000000000000,Q51,Q52,EVA2025_1557158,2012,continental
116701,34TEQ38415848,21.485540199999999,44.778727900000000,34σEQ12,21.485555999999999,44.778750000000002,Pg,,25.000000000000000,Q52,N1H,EVA2025_1557159,2012,continental
116702,34TEQ38435847,21.485792199999999,44.778636800000001,34σEQ12,21.485833000000000,44.778610999999998,Pg,,9.000000000000000,Q52,Q51,EVA2025_1557160,2012,continental
116704,34TEQ38465837,21.486163800000000,44.777735000000000,34σEQ12,21.486111000000001,44.777777999999998,Pg,,9.000000000000000,N1H,N1J,EVA2025_1557162,2012,continental
116771,34TEQ36115864,21.456482000000001,44.780288100000000,34σEQ12,21.456444000000001,44.780278000000003,Q54,,9.000000000000000,Q54,Q51,EVA2025_1557241,2012,continental
116775,34TEQ36215864,21.457745899999999,44.780282999999997,34σEQ12,21.457778000000001,44.780278000000003,Q53,,9.000000000000000,Q53,Q51,EVA2025_1557247,2012,continental
116735,34TEQ37425874,21.473046799999999,44.781120899999998,34σEQ12,21.473056000000000,44.781111000000003,Q51,,25.000000000000000,Q51,T11,EVA2025_1557198,2012,continental
116699,34TEQ38215837,21.483004099999999,44.777748400000000,34σEQ12,21.483056000000001,44.777777999999998,Pg,,9.000000000000000,N1J,N1H,EVA2025_1557156,2012,continental
14657,34TEQ30016050,21.379491500000000,44.797314100000001,34σEQ13,21.379519999999999,44.797300000000000,R11,5.000000000000000,10.000000000000000,R11,U27,EVA2025_1193164,2016,continental
14671,34TEQ30016091,21.379515699999999,44.801004900000002,34σEQ13,21.379470000000001,44.801009999999998,R11,5.000000000000000,10.000000000000000,U27,R11,EVA2025_1193178,2016,continental
14587,34TEQ30056050,21.379997199999998,44.797312400000003,34σEQ13,21.379940000000001,44.797269999999997,R,5.000000000000000,10.000000000000000,R11,U27,EVA2025_1193014,2016,continental
14670,34TEQ30056093,21.380022600000000,44.801183299999998,34σEQ13,21.379960000000001,44.801200000000001,R1B,5.000000000000000,10.000000000000000,U37,R1A,EVA2025_1193177,2016,continental
14591,34TEQ29886046,21.377845499999999,44.796959399999999,34σEQ13,21.377890000000001,44.796979999999998,R1B,20.000000000000000,10.000000000000000,U37,R1B,EVA2025_1193040,2016,continental
14592,34TEQ29896045,21.377971400000000,44.796869000000001,34σEQ13,21.378019999999999,44.796909999999997,U37,5.000000000000000,10.000000000000000,U37,U27,EVA2025_1193041,2016,continental
14675,34TEQ29926076,21.378368900000002,44.799658399999998,34σEQ13,21.378350000000001,44.799660000000003,R11,4.000000000000000,10.000000000000000,U27,R11,EVA2025_1193182,2016,continental
14672,34TEQ29986074,21.379126400000001,44.799475800000003,34σEQ13,21.379180000000002,44.799520000000001,R11,5.000000000000000,10.000000000000000,U27,R11,EVA2025_1193179,2016,continental
116625,34TEQ33055810,21.417770600000001,44.775575000000003,34σEQ12,21.417777999999998,44.775610999999998,Pd,,1.000000000000000,Q51,Q52,EVA2025_1557075,2012,continental
116731,34TEQ33495825,21.423341300000001,44.776904799999997,34σEQ12,21.423333000000000,44.776944000000000,Pg,,9.000000000000000,Q51,N1J,EVA2025_1557194,2012,continental
116623,34TEQ33495829,21.423343899999999,44.777264899999999,34σEQ12,21.423333000000000,44.777222000000002,Pd,,9.000000000000000,Q52,Q51,EVA2025_1557073,2012,continental
116675,34TEQ33565822,21.424223999999999,44.776631500000001,34σEQ12,21.424167000000001,44.776667000000003,Pf,,9.000000000000000,N1H,N1J,EVA2025_1557128,2012,continental
14588,34TEQ30066049,21.380123099999999,44.797221899999997,34σEQ13,21.380109999999998,44.797260000000001,R,5.000000000000000,10.000000000000000,U27,U37,EVA2025_1193015,2016,continental
116778,34TEQ31315874,21.395819199999998,44.781414699999999,34σEQ12,21.395833000000000,44.781388999999997,Q53,,25.000000000000000,Q53,T11,EVA2025_1557250,2012,continental
116624,34TEQ32985810,21.416885900000000,44.775578199999998,34σEQ12,21.416944000000001,44.775556000000002,Pd,,2.000000000000000,Q52,Q51,EVA2025_1557074,2012,continental
116627,34TEQ33035822,21.417525600000001,44.776656199999998,34σEQ12,21.417500000000000,44.776667000000003,Pd,,9.000000000000000,Q51,N1H,EVA2025_1557077,2012,continental
116747,34TEQ28886457,21.365436100000000,44.833998899999997,34σEQ13,21.365389000000000,44.833972000000003,Q51,,9.000000000000000,Q51,N1H,EVA2025_1557213,2012,continental
116763,34TEQ28896447,21.365556900000001,44.833098300000003,34σEQ13,21.365556000000002,44.833055999999999,Q51,,25.000000000000000,Q51,R36,EVA2025_1557232,2012,continental
116765,34TEQ28896456,21.365562000000001,44.833908500000000,34σEQ13,21.365556000000002,44.833888999999999,Q51,,25.000000000000000,Q51,N1H,EVA2025_1557235,2012,continental
116628,34TEQ28936456,21.366068100000000,44.833906900000002,34σEQ13,21.366111000000000,44.833888999999999,Pd,,1.000000000000000,Q52,Q51,EVA2025_1557078,2012,continental
116761,34TEQ28856443,21.365048600000001,44.832739900000000,34σEQ13,21.364999999999998,44.832777999999998,Q51,,25.000000000000000,Q51,T11,EVA2025_1557229,2012,continental
116748,34TEQ28866438,21.365172300000001,44.832289299999999,34σEQ13,21.365193999999999,44.832332999999998,Q51,,25.000000000000000,Q51,N1J,EVA2025_1557214,2012,continental
116740,34TEQ28876440,21.365299900000000,44.832469000000003,34σEQ13,21.365278000000000,44.832444000000002,Q51,,25.000000000000000,Q51,Q52,EVA2025_1557204,2012,continental
116736,34TEQ28876459,21.365310699999998,44.834179399999996,34σEQ13,21.365278000000000,44.834167000000001,Q51,,25.000000000000000,Q51,N1J,EVA2025_1557200,2012,continental
116662,34TEQ28986456,21.366700600000001,44.833904799999999,34σEQ13,21.366667000000000,44.833888999999999,Pf,,9.000000000000000,Q51,V11,EVA2025_1557114,2012,continental
116661,34TEQ28986459,21.366702300000000,44.834174900000001,34σEQ13,21.366667000000000,44.834167000000001,Pf,,9.000000000000000,Q51,N1H,EVA2025_1557113,2012,continental
116687,34TEQ29006459,21.366955399999998,44.834174099999998,34σEQ13,21.366944000000000,44.834167000000001,Pf,,25.000000000000000,Q51,N1H,EVA2025_1557141,2012,continental
14676,34TEQ29846068,21.377352699999999,44.798941499999998,34σEQ13,21.377379999999999,44.798949999999998,R11,5.000000000000000,10.000000000000000,U27,R11,EVA2025_1193183,2016,continental
116626,34TEQ28936459,21.366069799999998,44.834176900000003,34σEQ13,21.366111000000000,44.834167000000001,Pd,,5.000000000000000,N1H,Q51,EVA2025_1557076,2012,continental
116717,34TEQ28956453,21.366319399999998,44.833635999999998,34σEQ13,21.366333000000001,44.833666999999998,Pf,,25.000000000000000,Q52,R55,EVA2025_1557177,2012,continental
116664,34TEQ28956458,21.366322199999999,44.834086100000000,34σEQ13,21.366306000000002,44.834055999999997,Pf,,9.000000000000000,U37,U38,EVA2025_1557117,2012,continental
116663,34TEQ28966459,21.366449299999999,44.834175700000003,34σEQ13,21.366389000000002,44.834167000000001,Pf,,9.000000000000000,U37,N1H,EVA2025_1557115,2012,continental
14661,34TEN92628362,22.140081400000000,43.199723400000003,34σEN44,22.140070000000001,43.199689999999997,R16,4.000000000000000,10.000000000000000,U37,U38,EVA2025_1193168,2016,continental
14581,34TEN92828346,22.142515700000001,43.198258299999999,34σEN44,22.142510000000001,43.198270000000001,R1A,5.000000000000000,10.000000000000000,R1A,U37,EVA2025_1192975,2016,continental
14582,34TEN92838345,22.142637100000002,43.198167099999999,34σEN44,22.142620000000001,43.198169999999998,R1A,4.000000000000000,10.000000000000000,U37,R1A,EVA2025_1192976,2016,continental
14580,34TEN92848340,22.142751700000002,43.197715700000003,34σEN44,22.142810000000001,43.197730000000000,R,5.000000000000000,10.000000000000000,R16,U37,EVA2025_1192963,2016,continental
14650,34TEN91948405,22.131784700000001,43.203677800000001,34σEN44,22.131789999999999,43.203679999999999,R,,10.000000000000000,U37,R16,EVA2025_1193157,2016,continental
14631,34TEN92348373,22.136654000000000,43.200747999999997,34σEN44,22.136659999999999,43.200730000000000,U27,5.000000000000000,10.000000000000000,U27,U37,EVA2025_1193138,2016,continental
14662,34TEN92528367,22.138859100000001,43.200185800000000,34σEN44,22.138909999999999,43.200180000000003,R51,4.000000000000000,10.000000000000000,R1A,U37,EVA2025_1193169,2016,continental
14636,34TEN92618363,22.139959999999999,43.199814600000003,34σEN44,22.139939999999999,43.199829999999999,R16,5.000000000000000,10.000000000000000,U37,R16,EVA2025_1193143,2016,continental
14571,34TEN93508275,22.150763600000001,43.191782400000001,34σEN44,22.150720000000000,43.191809999999997,R1A,5.000000000000000,10.000000000000000,U37,R1A,EVA2025_1192910,2016,continental
14659,34TEN93618265,22.152100099999998,43.190868399999999,34σEN44,22.152130000000000,43.190860000000001,R,3.000000000000000,10.000000000000000,U37,R16,EVA2025_1193166,2016,continental
14658,34TEN93658271,22.152602500000000,43.191403700000002,34σEN44,22.152609999999999,43.191409999999998,U27,5.000000000000000,10.000000000000000,U37,U27,EVA2025_1193165,2016,continental
14574,34TEN93688273,22.152975000000001,43.191580000000002,34σEN44,22.153030000000001,43.191569999999999,R1A,3.000000000000000,10.000000000000000,R1A,U37,EVA2025_1192924,2016,continental
14579,34TEN92848341,22.142753400000000,43.197805700000004,34σEN44,22.142700000000001,43.197839999999999,R,5.000000000000000,10.000000000000000,U37,R1A,EVA2025_1192962,2016,continental
234614,34TEN92860078,22.129373200000000,42.453836500000001,34σEN40,22.129342000000001,42.453843999999997,S32,,,U37,U33,EVA2025_541577,2007,continental
14649,34TEN93388296,22.149322500000000,43.193687799999999,34σEN44,22.149310000000000,43.193669999999997,U27,3.000000000000000,10.000000000000000,U27,R1A,EVA2025_1193156,2016,continental
14572,34TEN93508274,22.150761899999999,43.191692300000000,34σEN44,22.150820000000000,43.191719999999997,R,3.000000000000000,10.000000000000000,U37,R1A,EVA2025_1192911,2016,continental
14605,34TEN87479920,22.079179199999999,43.340605199999999,34σEN44,22.079190000000001,43.340600000000002,U37,5.000000000000000,10.000000000000000,U37,U27,EVA2025_1193112,2016,continental
14641,34TEN87479927,22.079190400000002,43.341235500000003,34σEN44,22.079200000000000,43.341259999999998,U37,5.000000000000000,10.000000000000000,U37,U27,EVA2025_1193148,2016,continental
14637,34TEN87499925,22.079433900000002,43.341053100000003,34σEN44,22.079419999999999,43.341040000000000,U37,5.000000000000000,10.000000000000000,U37,U38,EVA2025_1193144,2016,continental
14645,34TEN87509920,22.079549300000000,43.340601800000002,34σEN44,22.079550000000001,43.340629999999997,V32,5.000000000000000,10.000000000000000,U37,V15,EVA2025_1193152,2016,continental
14639,34TEN86799215,22.069677700000000,43.277212700000000,34σEN44,22.069649999999999,43.277239999999999,U37,3.000000000000000,10.000000000000000,U37,R16,EVA2025_1193146,2016,continental
14567,34TEN86859213,22.070413899999998,43.277025799999997,34σEN44,22.070409999999999,43.276989999999998,U37,5.000000000000000,10.000000000000000,U37,R16,EVA2025_1192884,2016,continental
14568,34TEN86869212,22.070535599999999,43.276934599999997,34σEN44,22.070499999999999,43.276890000000002,R,3.000000000000000,10.000000000000000,R16,R1B,EVA2025_1192885,2016,continental
14558,34TEN86939228,22.071423400000000,43.278367000000003,34σEN44,22.071429999999999,43.278390000000002,U37,5.000000000000000,10.000000000000000,U37,U27,EVA2025_1192819,2016,continental
14648,34TEN91828742,22.130868499999998,43.234032399999997,34σEN44,22.130810000000000,43.234029999999997,R1A,,10.000000000000000,R1A,U27,EVA2025_1193155,2016,continental
14576,34TEN91938394,22.131643300000000,43.202688700000003,34σEN44,22.131689999999999,43.202719999999999,R1A,,10.000000000000000,U37,U27,EVA2025_1192937,2016,continental
14575,34TEN91948395,22.131768099999999,43.202777500000003,34σEN44,22.131810000000002,43.202809999999999,R16,4.000000000000000,10.000000000000000,R1A,U37,EVA2025_1192936,2016,continental
14652,34TEN91948401,22.131778000000001,43.203317699999999,34σEN44,22.131769999999999,43.203350000000000,R1A,,10.000000000000000,U37,R16,EVA2025_1193159,2016,continental
14606,34TEN87529917,22.079791199999999,43.340329300000001,34σEN44,22.079730000000001,43.340350000000001,U37,5.000000000000000,10.000000000000000,U37,U27,EVA2025_1193113,2016,continental
14643,34TEN87559913,22.080154799999999,43.339965700000000,34σEN44,22.080200000000001,43.340000000000003,U27,5.000000000000000,10.000000000000000,U37,U27,EVA2025_1193150,2016,continental
14642,34TEN87569921,22.080290900000001,43.340684799999998,34σEN44,22.080279999999998,43.340649999999997,R,20.000000000000000,10.000000000000000,U37,R16,EVA2025_1193149,2016,continental
226250,34TEN90904978,22.113389900000001,42.895260600000000,34σEN42,22.113389999999999,42.895249999999997,R,5.000000000000000,100.000000000000000,R35,Q24,EVA2025_496275,2002,continental
15516,34TEN84221017,22.025696400000001,42.539375300000003,34σEN40,22.025666999999999,42.539332999999999,R,3.000000000000000,16.000000000000000,R55,R36,EVA2025_1196155,2014,continental
14646,34TEN86469240,22.065650699999999,43.279501500000002,34σEN44,22.065590000000000,43.279490000000003,R16,5.000000000000000,10.000000000000000,U37,R16,EVA2025_1193153,2016,continental
14635,34TEN86469241,22.065652300000000,43.279591500000002,34σEN44,22.065629999999999,43.279600000000002,U37,,10.000000000000000,U37,R16,EVA2025_1193142,2016,continental
14569,34TEN86499239,22.066018799999998,43.279407999999997,34σEN44,22.066020000000002,43.279389999999999,U37,5.000000000000000,10.000000000000000,U37,U27,EVA2025_1192897,2016,continental
226251,34TEN68802784,21.840068899999999,42.700015600000000,34σEN31,21.840102999999999,42.700000000000003,R,5.000000000000000,100.000000000000000,Q42,Q24,EVA2025_496276,2002,continental
226270,34TEN72977861,21.897590000000001,43.156769300000001,34σEN33,21.897610000000000,43.156750000000002,Q52,2.000000000000000,50.000000000000000,Q51,Q52,EVA2025_496521,2005,continental
129775,34TEN74040366,21.900897400000002,42.481796899999999,34σEN30,21.900846999999999,42.481814000000000,R63,,4.000000000000000,R62,R63,EVA2025_1667452,2012,continental
