Observations	PlotObservationID
Agrostis capillaris, Crepis conyzifolia, Festuca nigrescens, Trifolium pratense, Anthoxanthum odoratum, Botrychium lunaria, Gentiana lutea, Hieracium hoppeanum, Hypericum maculatum, Knautia midzorensis, Koeleria macrantha, Leucanthemum vulgare, Luzula campestris, Mercurialis ovata, Pedicularis comosa, Rhinanthus rumelicus, Stachys officinalis, Thalictrum aquilegiifolium, Trifolium alpestre, Veratrum lobelianum, Veronica austriaca, Viola tricolor, Achillea seidlii, Acinos alpinus, Aconitum variegatum, Allium carinatum, Arrhenatherum elatius, Asperula cynanchica, Briza media, Calamagrostis arundinacea, Campanula glomerata, Campanula patula, Carduus hamulosus, Centaurea phrygia, Chamaecytisus banaticus, Digitalis grandiflora, Festuca paniculata, Filipendula vulgaris, Gentianella lutescens, Geranium sanguineum, Juniperus communis, Lotus corniculatus, Phleum phleoides, Seseli peucedanoides, Silene vulgaris, Trifolium pannonicum, Veronica chamaedrys	1007118
Agrostis capillaris, Festuca nigrescens, Gentiana lutea, Hieracium hoppeanum, Veratrum lobelianum, Alchemilla glaucescens, Antennaria dioica, Anthoxanthum odoratum, Botrychium lunaria, Carduus hamulosus, Centaurea phrygia, Crepis conyzifolia, Euphrasia pectinata, Hypericum maculatum, Juniperus communis, Knautia midzorensis, Leontodon hispidus, Luzula campestris, Rhinanthus rumelicus, Silene sendtneri, Trifolium pratense, Viola rupestris, Viola tricolor, Achillea seidlii, Bromus riparius, Campanula patula, Carex halleriana, Crepis viscidula, Dianthus barbatus, Dianthus capitatus, Digitalis grandiflora, Gentianella lutescens, Geocaryum cynapioides, Poa bulbosa, Poa pratensis, Ranunculus bulbosus, Rosa tomentosa, Securigera varia, Stachys alpina, Stellaria graminea, Thymus praecox, Trifolium alpestre, Veratrum nigrum, Veronica austriaca	1007122
Deschampsia cespitosa, Carex acuta, Ranunculus repens, Trifolium hybridum, Cardamine pratensis, Carex distans, Carex leporina, Carex panicea, Dactylorhiza incarnata, Festuca rubra, Galium palustre, Geum rivale, Lythrum salicaria, Molinia caerulea, Plantago media, Potentilla erecta, Prunella vulgaris, Ranunculus auricomus, Sanguisorba officinalis, Succisa pratensis, Trifolium patens, Agrostis canina, Filipendula ulmaria, Gentiana pneumonanthe, Serratula tinctoria, Silene flos-cuculi	1007148
Ononis spinosa, Achillea millefolium, Arrhenatherum elatius, Bothriochloa ischaemum, Bromus sterilis, Dactylis glomerata, Glechoma hederacea, Salvia nemorosa, Artemisia vulgaris, Asperula cynanchica, Daucus carota, Eryngium campestre, Festuca pratensis, Festuca rupicola, Knautia arvensis, Lathyrus aphaca, Pastinaca sativa, Plantago lanceolata, Poa trivialis, Securigera varia, Trifolium pratense, Trifolium repens, Agrimonia eupatoria, Bromus arvensis, Carduus acanthoides, Centaurea jacea, Cichorium intybus, Euphorbia cyparissias, Euphorbia glareosa, Galium mollugo, Medicago lupulina, Plantago media, Potentilla reptans, Taraxacum campylodes, Tragopogon orientalis	1007177
Poa palustris, Deschampsia cespitosa, Potentilla reptans, Ranunculus acris, Ranunculus repens, Trifolium hybridum, Trifolium pratense, Alopecurus pratensis, Anacamptis palustris, Cynosurus cristatus, Equisetum palustre, Festuca pratensis, Galium palustre, Holcus lanatus, Juncus articulatus, Oenanthe banatica, Polypogon viridis, Ranunculus flammula, Rhinanthus minor, Scorzoneroides autumnalis, Anthoxanthum odoratum, Carex echinata, Carex leporina, Carex pallescens, Centaurea jacea, Danthonia decumbens, Equisetum fluviatile, Juncus effusus, Lysimachia nummularia, Mentha aquatica, Myosotis scorpioides, Phleum bertolonii, Rumex acetosa, Scutellaria galericulata, Silene flos-cuculi	1007242
Carex cuprina, Carex leporina, Gratiola officinalis, Ranunculus acris, Silene flos-cuculi, Trifolium patens, Alopecurus pratensis, Anacamptis palustris, Anthoxanthum odoratum, Bromus racemosus, Carex distans, Carex globularis, Carex hirta, Carex pallescens, Convolvulus arvensis, Eleocharis palustris, Festuca pratensis, Holcus lanatus, Juncus compressus, Lotus corniculatus, Plantago lanceolata, Poa trivialis, Rumex acetosa, Scirpus sylvaticus, Trifolium pratense, Trifolium resupinatum, Ajuga genevensis, Cardamine pratensis, Centaurea jacea, Cynosurus cristatus, Lathyrus pratensis, Lythrum salicaria, Moenchia mantica, Potentilla reptans, Ranunculus repens, Rhinanthus minor, Rorippa sylvestris, Taraxacum campylodes	1007249
Cynosurus cristatus, Silene flos-cuculi, Trifolium patens, Alopecurus pratensis, Carex cuprina, Carex hirta, Convolvulus arvensis, Galium debile, Holcus lanatus, Juncus compressus, Poa trivialis, Ranunculus acris, Ranunculus repens, Rhinanthus minor, Rorippa sylvestris, Rumex acetosa, Scutellaria hastifolia, Trifolium dubium, Trifolium hybridum, Trifolium pratense, Anacamptis palustris, Anthoxanthum odoratum, Bromus racemosus, Eleocharis palustris, Gratiola officinalis, Lysimachia nummularia, Moenchia mantica, Oenanthe banatica, Plantago lanceolata, Potentilla reptans, Serratula tinctoria, Trifolium resupinatum	1007257
Nardus stricta, Agrostis capillaris, Deschampsia flexuosa, Festuca nigrescens, Potentilla erecta, Thymus praecox, Anthoxanthum odoratum, Briza media, Campanula patula, Danthonia decumbens, Euphrasia rostkoviana, Genista sagittalis, Luzula campestris, Pilosella officinarum, Polygala vulgaris, Ranunculus montanus, Rhinanthus minor, Scabiosa columbaria, Scorzoneroides autumnalis, Stellaria graminea, Trifolium pratense, Viola canina, Cerastium fontanum, Hypochaeris maculata, Hypochaeris radicata, Lotus corniculatus, Plantago lanceolata, Polygala major, Trifolium repens, Verbascum phlomoides	1007327
Festuca pseudovina, Thymus pulegioides, Bothriochloa ischaemum, Achillea millefolium, Asperula cynanchica, Astragalus austriacus, Astragalus onobrychis, Campanula sibirica, Carex praecox, Centaurea biebersteinii, Cota tinctoria, Crepis foetida, Elymus hispidus, Eryngium campestre, Euphorbia seguieriana, Koeleria macrantha, Linaria vulgaris, Linum tenuifolium, Nonea pulla, Plantago lanceolata, Potentilla cinerea, Salvia nemorosa, Stipa capillata	1007379
Poa angustifolia, Cynodon dactylon, Elymus repens, Geranium pusillum, Alopecurus pratensis, Arctium lappa, Cerastium glomeratum, Cirsium arvense, Crepis foetida, Dactylis glomerata, Erigeron canadensis, Glechoma hederacea, Ranunculus sardous, Taraxacum campylodes, Tragopogon duarius, Trifolium campestre, Trifolium repens, Verbena officinalis, Vicia pannonica, Vicia sativa	1007411
Anthoxanthum odoratum, Trifolium nigrescens, Crepis setosa, Trifolium subterraneum, Achillea millefolium, Alopecurus pratensis, Alopecurus rendlei, Bromus racemosus, Colchicum autumnale, Lolium perenne, Parentucellia latifolia, Plantago lanceolata, Ranunculus acris, Ranunculus sardous, Ranunculus velutinus, Rhinanthus rumelicus, Rumex acetosella, Silene flos-cuculi, Taraxacum campylodes, Trifolium dubium, Trifolium patens, Trifolium resupinatum, Trifolium striatum, Hypochaeris radicata, Poa trivialis, Rorippa pyrenaica, Tragopogon orientalis	1007435
Scirpus sylvaticus, Geum molle, Persicaria bistorta, Carex echinata, Crepis paludosa, Filipendula ulmaria, Galeopsis pubescens, Geum, Impatiens noli-tangere, Myosotis scorpioides, Pogostemon stellatus, Pteridium aquilinum	1007457
Alopecurus pratensis, Carex praecox, Lysimachia nummularia, Eleocharis palustris, Lathyrus pratensis, Lythrum virgatum, Poa pratensis, Scutellaria hastifolia, Carex cuprina, Carex distans, Carex hirta, Carex vulpina, Gratiola officinalis, Leucanthemum vulgare, Mentha pulegium, Myosotis laxa, Oenanthe silaifolia, Potentilla reptans, Ranunculus sardous, Rorippa pyrenaica, Rorippa sylvestris, Rumex crispus, Silene flos-cuculi	1007568
Carex praecox, Ranunculus acris, Cerastium fontanum, Oenanthe silaifolia, Poa pratensis, Potentilla reptans, Alopecurus pratensis, Carex cuprina, Carex distans, Cerastium dubium, Festuca pratensis, Galium debile, Leucojum aestivum, Lysimachia nummularia, Plantago lanceolata, Silene flos-cuculi, Taraxacum campylodes, Trifolium pratense, Trifolium resupinatum, Verbena officinalis, Viola pumila, Gratiola officinalis, Lotus tenuis, Lythrum virgatum, Mentha pulegium, Plantago media, Rumex crispus, Tragopogon pratensis, Valerianella dentata, Vicia hirsuta	1007572
Poa trivialis, Gratiola officinalis, Lysimachia nummularia, Potentilla reptans, Ranunculus repens, Ranunculus sceleratus, Carex cuprina, Leucojum aestivum, Scutellaria hastifolia, Taraxacum campylodes, Trifolium hybridum, Trifolium resupinatum, Cirsium arvense, Clematis integrifolia, Galium debile, Lathyrus aphaca, Lythrum salicaria, Lythrum virgatum, Oenanthe silaifolia, Plantago altissima, Rorippa sylvestris, Rumex crispus	1007575
Elymus repens, Poa pratensis, Potentilla reptans, Alopecurus pratensis, Cerastium dubium, Galium debile, Lathyrus pratensis, Lathyrus tuberosus, Mentha pulegium, Poa trivialis, Taraxacum campylodes, Trifolium fragiferum, Trifolium resupinatum, Vicia cracca, Calystegia sepium, Carex cuprina, Centaurea jacea, Hordeum secalinum, Inula britannica, Leucanthemum vulgare, Lysimachia nummularia, Medicago arabica, Oenanthe silaifolia, Rubus caesius, Rumex crispus, Scutellaria hastifolia, Stachys palustris	1007594
Elymus repens, Alopecurus pratensis, Carduus nutans, Carex cuprina, Galium debile, Lysimachia nummularia, Poa trivialis, Ranunculus repens, Rubus caesius, Althaea officinalis, Lathyrus pratensis, Potentilla reptans, Ranunculus sardous, Rumex crispus, Scutellaria hastifolia, Stachys officinalis, Symphytum officinale, Trifolium resupinatum	1007596
Carex caryophyllea, Festuca nigrescens, Nardus stricta, Alchemilla flabellata, Cynosurus cristatus, Deschampsia flexuosa, Linum capitatum, Agrostis capillaris, Anthoxanthum odoratum, Campanula rotundifolia, Cruciata glabra, Genista sagittalis, Genista tinctoria, Luzula luzuloides, Moenchia mantica, Potentilla erecta, Ranunculus montanus, Thymus praecox, Vaccinium myrtillus, Viola canina, Antennaria dioica, Campanula patula, Carex ericetorum, Cyanus nissanus, Erica spiculifolia, Hieracium hoppeanum, Hypericum maculatum, Luzula campestris, Myosotis sylvatica, Ornithogalum orthophyllum, Peucedanum oligophyllum, Pimpinella saxifraga, Rumex acetosella, Thlaspi praecox, Verbascum longifolium	1007629
Carex humilis, Stipa capillata, Chrysopogon gryllus, Bothriochloa ischaemum, Festuca wagneri, Potentilla cinerea, Anemone pulsatilla, Dianthus giganteiformis, Euphorbia seguieriana, Hypericum perforatum, Iris pumila, Koeleria macrantha, Phleum phleoides, Thymus serpyllum	1007665
Carex humilis, Chrysopogon gryllus, Euphorbia seguieriana, Teucrium chamaedrys, Adonis vernalis, Anthericum ramosum, Festuca rupicola, Festuca valesiaca, Festuca wagneri, Galium verum, Onobrychis arenaria, Phleum phleoides, Potentilla cinerea, Rindera umbellata, Achillea millefolium, Allium flavum, Asperula cynanchica, Centaurea biebersteinii, Cytisus austriacus, Dianthus giganteiformis, Euphorbia cyparissias, Fragaria viridis, Galium volhynicum, Genista tinctoria, Hypericum perforatum, Medicago falcata, Peucedanum arenarium, Pimpinella saxifraga, Stachys recta, Stipa capillata, Thalictrum minus	1007672
Molinia caerulea, Salix rosmarinifolia, Agrostis stolonifera, Chrysopogon gryllus, Achillea aspleniifolia, Carlina vulgaris, Crepis foetida, Euphorbia seguieriana, Odontites vernus, Ononis spinosa, Ranunculus acris, Salsola kali, Scirpoides holoschoenus, Silene otites, Trifolium alpestre	1007692
Anthoxanthum odoratum, Carex hirta, Cynosurus cristatus, Holcus lanatus, Trifolium dubium, Trifolium pratense, Eleocharis palustris, Ranunculus acris, Ranunculus velutinus, Rhinanthus rumelicus, Silene flos-cuculi, Taraxacum campylodes, Trifolium resupinatum, Alopecurus rendlei, Bromus racemosus, Carex cuprina, Equisetum palustre, Gratiola officinalis, Hypochaeris radicata, Lolium perenne, Mentha pulegium, Moenchia mantica, Plantago lanceolata, Poa trivialis, Ranunculus sardous, Trifolium fragiferum, Trifolium michelianum	1007708
Trifolium resupinatum, Trifolium michelianum, Alopecurus pratensis, Bromus racemosus, Carex hirta, Lolium perenne, Ranunculus velutinus, Anthoxanthum odoratum, Moenchia mantica, Plantago lanceolata, Poa trivialis, Ranunculus sardous, Rorippa sylvestris, Taraxacum campylodes, Tragopogon orientalis, Trifolium fragiferum, Potentilla reptans, Rumex crispus, Silene flos-cuculi	1007727
Trifolium michelianum, Lolium perenne, Trifolium dubium, Trifolium resupinatum, Alopecurus pratensis, Bromus racemosus, Carex hirta, Cynosurus cristatus, Elymus repens, Medicago arabica, Plantago lanceolata, Poa trivialis, Potentilla reptans, Ranunculus velutinus, Rorippa sylvestris, Rumex crispus, Taraxacum campylodes, Tragopogon orientalis, Cichorium intybus, Crepis setosa, Galium debile, Moenchia mantica, Ranunculus sardous, Trifolium fragiferum, Trifolium pratense, Trifolium repens, Trisetum flavescens, Vicia sativa	1007730
Trifolium fragiferum, Trifolium michelianum, Bromus racemosus, Tragopogon orientalis, Trifolium dubium, Trifolium resupinatum, Alopecurus pratensis, Lolium perenne, Moenchia mantica, Plantago lanceolata, Poa trivialis, Potentilla reptans, Taraxacum campylodes, Vicia sativa, Carex hirta, Ranunculus sardous, Rorippa sylvestris, Trifolium pratense	1007731
Briza media, Cynosurus cristatus, Linum catharticum, Polygala comosa, Rhinanthus rumelicus, Trisetum flavescens, Ajuga genevensis, Anthoxanthum odoratum, Euphrasia pectinata, Hypochaeris maculata, Lotus corniculatus, Moenchia mantica, Ranunculus bulbosus, Sanguisorba minor, Trifolium pratense, Bellis perennis, Carlina acaulis, Danthonia alpina, Festuca valesiaca, Filipendula vulgaris, Helictotrichon pratense, Hieracium praealtum, Hypochaeris radicata, Leontodon hispidus, Leucanthemum vulgare, Rumex acetosa, Thymus longicaulis, Trifolium repens, Trifolium velenovskyi	1007807
Bothriochloa ischaemum, Acinos alpinus, Convolvulus cantabrica, Bromus squarrosus, Centaurea biebersteinii, Chondrilla juncea, Eryngium campestre, Euphorbia cyparissias, Festuca pseudovina, Filago arvensis, Hypochaeris radicata, Medicago rigidula, Petrorhagia prolifera, Petrorhagia saxifraga, Pilosella officinarum, Sanguisorba minor, Taeniatherum caput-medusae, Thymus serpyllum, Trifolium angustifolium, Trifolium arvense, Trifolium dalmaticum, Veronica verna, Vulpia myuros, Aegilops neglecta, Alyssum repens, Crataegus monogyna, Crepis sancta, Herniaria hirsuta, Hypericum perforatum, Linaria genistifolia, Poa bulbosa, Potentilla inclinata, Prunus spinosa, Sherardia arvensis, Tragopogon duarius, Trifolium campestre, Trifolium hirtum, Vicia lathyroides, Xeranthemum annuum	1007832
Taeniatherum caput-medusae, Achillea nobilis, Aspilia floribunda, Bothriochloa ischaemum, Festuca pseudovina, Vulpia myuros, Xeranthemum annuum, Bromus squarrosus, Carlina vulgaris, Crepis foetida, Crepis sancta, Erodium cicutarium, Eryngium campestre, Galium divaricatum, Hypochaeris radicata, Lotus praetermissus, Pilosella officinarum, Potentilla inclinata, Sherardia arvensis, Taraxacum campylodes, Thymus serpyllum, Trifolium campestre, Trifolium dalmaticum, Trifolium repens, Veronica verna, Agrostis capillaris, Carex caryophyllea, Centaurea biebersteinii, Chrysopogon gryllus, Crataegus monogyna, Euphorbia cyparissias, Filago arvensis, Helleborus odorus, Inula oculus-christi, Petrorhagia saxifraga, Poa angustifolia, Prunella vulgaris, Vicia lathyroides	1007836
Trifolium retusum, Festuca pseudovina, Trifolium subterraneum, Limonium gmelinii, Poa bulbosa, Podospermum canum, Puccinellia distans, Ranunculus pedatus, Cerastium dubium, chamomilla chamomilla, Plantago tenuiflora, Sedum cespitosum, Trifolium angulatum	1007876
Bothriochloa ischaemum, Euphorbia nicaeensis, Festuca valesiaca, Achillea millefolium, Agrimonia eupatoria, Bromus squarrosus, Cichorium intybus, Daucus carota, Elymus repens, Euphorbia cyparissias, Galium verum, Linaria genistifolia, Lotus corniculatus, Medicago falcata, Plantago media, Sanguisorba minor, Securigera varia	1007997
Artemisia alba, Bromus riparius, Thymus serpyllum, Alyssum markgrafii, Asplenium ruta-muraria, Centaurium erythraea, Chrysopogon gryllus, Dianthus carthusianorum, Erica herbacea, Euphorbia cyparissias, Festuca valesiaca, Koeleria pyramidata, Medicago falcata, Melica ciliata, Petrorhagia saxifraga, Sanguisorba minor, Sedum acre, Stachys recta, Teucrium montanum, Vincetoxicum hirundinaria	1008015
Tuberaria guttata, Acinos alpinus, Chrysopogon gryllus, Achillea nobilis, Anthemis ruthenica, Astragalus onobrychis, Centaurea biebersteinii, Erysimum diffusum, Festuca pseudovina, Galium divaricatum, Hypericum rumeliacum, Hypochaeris glabra, Onosma stellulata, Poa bulbosa, Silene conica, Thymus serpyllum, Trifolium hirtum, Trifolium phleoides, Aegilops neglecta, Armeria cariensis, Aspilia floribunda, Aspilia foliacea, Bothriochloa ischaemum, Campanula glomerata, Convolvulus cantabrica, Crupina vulgaris, Eryngium campestre, Euphorbia cyparissias, Euphrasia stricta, Galium verum, Helianthemum lasiocarpum, Helianthemum salicifolium, Hypochaeris radicata, Jasione, Koeleria macrantha, Linum catharticum, Medicago rigidula, Melica ciliata, Moenchia mantica, Ornithopus compressus, Petrorhagia prolifera, Plantago indica, Potentilla argentea, Rumex acetosella, Scabiosa argentea, Trifolium, Trifolium campestre, Trifolium incarnatum, Trifolium nigrescens, Trifolium pratense, Trifolium strictum, Verbascum banaticum, Vicia lathyroides, Vulpia ciliata	1008031
Suaeda maritima, Camphorosma annua, Puccinellia distans	1008040
Crypsis aculeata, Rumex crispus, Atriplex prostrata, Limonium gmelinii, Puccinellia distans, Spergularia media, Suaeda maritima, Tripolium pannonicum	1008061
Atriplex prostrata, Chenopodium rubrum	1008067
Pholiurus pannonicus, Plantago tenuiflora, Puccinellia distans, Artemisia santonicum, chamomilla chamomilla, Podospermum canum	1008127
Pholiurus pannonicus, Plantago tenuiflora, Polygonum aviculare, chamomilla chamomilla, Lepidium ruderale, Myosurus minimus, Podospermum canum, Puccinellia distans, Sedum cespitosum	1008128
Camphorosma annua, chamomilla chamomilla, Plantago maritima, Puccinellia distans, Sedum cespitosum	1008138
Festuca pseudovina, Achillea millefolium, Bromus hordeaceus, Cynodon dactylon, Limonium gmelinii, Trifolium angulatum, Trifolium dubium, Trifolium striatum, Artemisia santonicum, Centaurea jacea, Potentilla argentea, Trifolium campestre	1008239
Festuca pseudovina, Trifolium striatum, Artemisia santonicum, Podospermum canum, Bromus hordeaceus, Cerastium dubium, Limonium gmelinii, Plantago schwarzenbergiana	1008261
Agrostis stolonifera, Lotus corniculatus, Taraxacum campylodes, Trifolium repens, Alopecurus pratensis, Elymus repens, Juncus compressus, Mentha pulegium, Plantago major	1008362
Arrhenatherum elatius, Bothriochloa ischaemum, Lepidium draba, Alopecurus pratensis, Bromus hordeaceus, Carex praecox, Festuca valesiaca, Potentilla argentea, Rumex acetosa, Salvia nemorosa, Trifolium campestre, Vicia grandiflora, Bromus sterilis, Cichorium intybus, Crepis setosa, Dactylis glomerata, Daucus carota, Erodium cicutarium, Euphorbia cyparissias, Euphorbia esula, Glechoma hederacea, Knautia arvensis, Lamium purpureum, Lathyrus pratensis, Peucedanum alsaticum, Poa bulbosa, Poa pratensis, Ranunculus polyanthemos, Salvia austriaca, Tragopogon pratensis, Vicia hirsuta	1008402
Eleocharis palustris, Phragmites australis, Bolboschoenus maritimus, Gratiola officinalis, Schoenoplectus tabernaemontani, Typha latifolia	1008453
Phragmites australis, Schoenoplectus tabernaemontani, Agrostis stolonifera, Bolboschoenus maritimus, Ranunculus trichophyllus, Rorippa kerneri, Typha latifolia	1008454
Artemisia santonicum, Festuca pseudovina, Lepidium cartilagineum, Puccinellia distans	1008526
Stuckenia pectinata, Lemna minor, Ranunculus trichophyllus, Ranunculus fluitans, Ranunculus ophioglossifolius, Persicaria lapathifolia	1008527
Bolboschoenus maritimus, Salicornia europaea, Suaeda maritima, Crypsis aculeata, Puccinellia distans, Tripolium pannonicum	1008544
Suaeda maritima, Puccinellia distans	1008549
Chenopodium glaucum, Cyperus pannonicus, Echinochloa crus-galli, Bolboschoenus maritimus, Crypsis alopecuroides, Puccinellia distans, Cyperus fuscus, Eleocharis palustris, Juncus articulatus	1008565
Festuca pseudovina, Rhinanthus rumelicus, Trifolium pratense, Achillea millefolium, Podospermum canum, Centaurium erythraea, Plantago lanceolata, Trifolium repens	1008722
Poa bulbosa, Camphorosma annua, Festuca pseudovina, Sedum cespitosum, Bromus hordeaceus, Erophila verna, Plantago lanceolata, Podospermum canum, Trifolium angulatum, Trifolium retusum	1008725
Poa bulbosa, Camphorosma annua, Festuca pseudovina, Podospermum canum, Bromus hordeaceus, Plantago lanceolata, Sedum cespitosum, Trifolium angulatum, Trifolium retusum	1008739
Festuca pseudovina, Podospermum canum, Achillea millefolium, Plantago lanceolata, Trifolium angulatum, Trifolium campestre, Trifolium retusum, Trifolium subterraneum, Limonium gmelinii, Trifolium striatum	1008765
Festuca pseudovina, Podospermum canum, Plantago lanceolata, Achillea millefolium, Limonium gmelinii, Trifolium angulatum, Trifolium retusum	1008771
Puccinellia distans, Bromus hordeaceus, Cerastium semidecandrum, Festuca pseudovina, Plantago schwarzenbergiana, Tripolium pannonicum, Inula britannica, Potentilla anserina, Trifolium pratense	1008775
Puccinellia distans, Podospermum canum, Cerastium semidecandrum, Cynodon dactylon, Festuca pseudovina, Carex distans, Hystrix patula, Inula britannica, Juncus gerardii, Plantago schwarzenbergiana, Rorippa kerneri, Rumex stenophyllus, Taraxacum bessarabicum, Trifolium fragiferum, Tripolium pannonicum	1008777
Plantago schwarzenbergiana, Puccinellia distans, Cerastium dubium, Festuca pseudovina, Podospermum canum, Tripolium pannonicum, Lotus tenuis	1008778
Festuca pseudovina, Bromus hordeaceus, Cerastium semidecandrum, Hystrix patula, Juncus gerardii, Medicago lupulina, Plantago schwarzenbergiana, Podospermum canum, Puccinellia distans, Trifolium dubium, Camphorosma annua, Cynodon dactylon, Festuca arundinacea, Rumex stenophyllus, Trifolium pratense, Trifolium repens, Tripolium pannonicum, Vicia sativa	1008783
Poa angustifolia, Achillea millefolium, Alopecurus pratensis, Centaurea jacea, Bromus hordeaceus, Festuca pseudovina, Galium verum, Lepidium draba, Pilosella officinarum, Trifolium subterraneum, Vicia hirsuta, Ajuga genevensis, Anthoxanthum odoratum, Carduus nutans, Crataegus monogyna, Daucus carota, Eryngium campestre, Filipendula vulgaris, Galatella cana, Hypericum perforatum, Juncus conglomeratus, Lotus praetermissus, Plantago lanceolata, Potentilla argentea, Prunella laciniata, Trifolium strictum, Ventenata dubia	1008799
Puccinellia distans, Camphorosma annua, Phragmites australis, Lepidium cartilagineum, Podospermum canum	1008834
Agrostis stolonifera, Eleocharis palustris, Trifolium fragiferum, Plantago schwarzenbergiana, Juncus gerardii, Poa angustifolia, Podospermum canum, Ranunculus repens, Ranunculus sardous, Rumex crispus, Taraxacum campylodes, Vicia sativa	1008837
Juncus gerardii, Taraxacum bessarabicum, Agrostis stolonifera, Carex distans, Festuca pseudovina, Podospermum canum, Bromus hordeaceus, Lotus tenuis, Rhinanthus rumelicus, Trifolium pratense, Trifolium repens	1008842
Plantago schwarzenbergiana, Puccinellia distans, Cerastium dubium, Festuca pseudovina, Podospermum canum, Tripolium pannonicum, Hystrix patula, Lotus tenuis, Rorippa kerneri	1008889
Festuca pseudovina, Plantago schwarzenbergiana, Podospermum canum, Tripolium pannonicum, Bromus hordeaceus, Carex divisa, Cynodon dactylon, Hystrix patula, Lotus tenuis, Puccinellia distans, Camphorosma annua, Cerastium semidecandrum	1008891
Camphorosma annua, Puccinellia distans, Cerastium dubium, chamomilla chamomilla, Plantago schwarzenbergiana, Podospermum canum	1008923
Puccinellia distans, Camphorosma annua, Plantago schwarzenbergiana, Cynodon dactylon, Festuca pseudovina, Podospermum canum	1008927
Suaeda maritima, Crypsis aculeata, Puccinellia distans	1008991
Puccinellia distans, Suaeda maritima, Salicornia europaea, Spergularia media, Tripolium pannonicum, Atriplex littoralis, Bolboschoenus maritimus, Bupleurum tenuissimum, Crypsis alopecuroides, Lactuca saligna, Lepidium ruderale, Taraxacum bessarabicum	1009000
Atriplex prostrata, Tripolium pannonicum, Plantago schwarzenbergiana, Limonium gmelinii, Puccinellia distans, Rumex crispus	1009022
Camphorosma annua, Puccinellia distans, Achillea millefolium, Cynodon dactylon, Eryngium campestre, Euphorbia cyparissias, Festuca ovina, Hystrix patula, Mentha pulegium, Plantago tenuiflora, Podospermum canum, Spergularia marina, Lotus tenuis, Medicago falcata, Ononis spinosa, Potentilla reptans, Thymus	1009060
Puccinellia distans, Cynodon dactylon, Festuca ovina, Plantago maritima, Agrostis stolonifera, Camphorosma annua, chamomilla chamomilla, Hystrix patula, Lotus tenuis, Podospermum canum, Tripolium pannonicum, Achillea seidlii, Juncus gerardii, Mentha pulegium, Trifolium fragiferum, Trifolium pratense, Digitaria sanguinalis, Hordeum marinum, Sanguisorba minor, Solanum americanum	1009070
Festuca ovina, Achillea millefolium, Agropyron, chamomilla chamomilla, Hystrix patula, Lepidium ruderale, Lotus, Plantago, Podospermum canum, Puccinellia distans, Cynodon dactylon, Eryngium, Gypsophila muralis, Medicago lupulina, Mentha pulegium	1009093
Puccinellia distans, Cynodon dactylon, Carex distans, Elymus repens, Juncus compressus, Lotus corniculatus, Atriplex prostrata, Bromus sterilis, Carex divisa, Carex vulpina, Podospermum canum, Lactuca serriola	1009170
Bromus squarrosus, Festuca valesiaca, Elymus elongatus, Lotus corniculatus, Carthamus lanatus, Cichorium intybus, Inula britannica, Xeranthemum annuum, Allium guttatum, Aspilia floribunda, Lactuca saligna, Tripolium pannonicum, Vicia narbonensis, Atriplex littoralis	1009183
Hystrix patula, Camphorosma monspeliaca, Puccinellia distans, Bromus squarrosus, Polygonum aviculare	1009205
Carex divisa, Lotus corniculatus, Agrostis stolonifera, Cynodon dactylon, Lactuca serriola, Puccinellia distans	1009208
